Date,Month,Channel,Owner,TruckName,Pack Size,DutyCycle,SKU,TotalMileage,Software,Distribution,IUPR,Cost of Sales,Price,Ppk
1/9/2012,12-Sep,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,2063,251997,22.09,0.2209,640.22,122.15,1.2215
1/9/2012,12-Sep,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,5040,561098,40.79,0.4079,1425.53,111.33,1.1133
1/9/2012,12-Sep,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,4613,439860,26.39,0.2639,1117.51,95.35,0.9535
1/9/2012,12-Sep,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,149,19499,3.08,0.0308,49.54,130.87,1.3087
1/9/2012,12-Sep,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,859,56204,22.15,0.2215,142.79,65.43,0.6543
1/9/2012,12-Sep,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,10502,648882,34.23,0.3423,1648.55,61.79,0.6179
1/9/2012,12-Sep,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,4459,336380,35.32,0.3532,854.61,75.44,0.7544
1/9/2012,12-Sep,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,2094,123836,27.9,0.279,314.62,59.14,0.5914
1/9/2012,12-Sep,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,458,25108,6.09,0.0609,63.79,54.82,0.5482
1/10/2012,12-Oct,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,1984,110098,96.81,0.9681,279.71,55.49,0.5549
1/10/2012,12-Oct,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,1141,46022,16.35,0.1635,116.92,40.33,0.4033
1/10/2012,12-Oct,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,268,23176,30.17,0.3017,58.88,86.48,0.8648
1/10/2012,12-Oct,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,412,36335,44.05,0.4405,92.32,88.19,0.8819
1/10/2012,12-Oct,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2858,250127,98.75,0.9875,635.47,87.52,0.8752
1/10/2012,12-Oct,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,3430,248977,98.84,0.9884,632.55,72.59,0.7259
1/10/2012,12-Oct,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,26185,1583389,99.74,0.9974,4022.76,60.47,0.6047
1/10/2012,12-Oct,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,1165,182118,97.69,0.9769,462.69,156.32,1.5632
1/10/2012,12-Oct,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,913,135544,97.96,0.9796,344.36,148.46,1.4846
1/10/2012,12-Oct,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,719,54240,94.94,0.9494,137.8,75.44,0.7544
1/10/2012,12-Oct,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,505,27664,44.47,0.4447,70.28,54.78,0.5478
1/10/2012,12-Oct,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,480,48153,94.54,0.9454,122.34,100.32,1.0032
1/10/2012,12-Oct,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1100,97388,97.26,0.9726,247.42,88.53,0.8853
1/10/2012,12-Oct,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,1102,67091,74.54,0.7454,170.45,60.88,0.6088
1/10/2012,12-Oct,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,3046,174058,99.5,0.995,442.21,57.14,0.5714
1/10/2012,12-Oct,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,305,47355,63.8,0.638,120.31,155.26,1.5526
1/10/2012,12-Oct,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,201,20515,19.66,0.1966,52.12,102.06,1.0206
1/10/2012,12-Oct,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,1675,134569,97.89,0.9789,341.89,80.34,0.8034
1/10/2012,12-Oct,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,559,48215,73.56,0.7356,122.5,86.25,0.8625
1/10/2012,12-Oct,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,2130,196838,97.74,0.9774,500.09,92.41,0.9241
1/10/2012,12-Oct,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,5138,392575,100,1,997.38,76.41,0.7641
1/10/2012,12-Oct,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,17354,1098351,99.96,0.9996,2790.47,63.29,0.6329
1/10/2012,12-Oct,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1519,99416,97.02,0.9702,252.58,65.45,0.6545
1/10/2012,12-Oct,Hypermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,1241,103840,72.41,0.7241,263.81,83.67,0.8367
1/10/2012,12-Oct,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,2816,202518,94.93,0.9493,514.52,71.92,0.7192
1/10/2012,12-Oct,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1229,145469,98.77,0.9877,369.58,118.36,1.1836
1/10/2012,12-Oct,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,33,4001,5.24,0.0524,10.16,121.24,1.2124
1/10/2012,12-Oct,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,2775,326486,96.71,0.9671,829.47,117.65,1.1765
1/10/2012,12-Oct,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,6218,635648,99.74,0.9974,1614.93,102.23,1.0223
1/10/2012,12-Oct,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,6629,612343,96.72,0.9672,1555.72,92.37,0.9237
1/10/2012,12-Oct,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,610,62277,33.68,0.3368,158.22,102.09,1.0209
1/10/2012,12-Oct,Hypermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,373,23435,37.54,0.3754,59.54,62.83,0.6283
1/10/2012,12-Oct,Hypermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,914,70638,62.6,0.626,179.47,77.28,0.7728
1/10/2012,12-Oct,Hypermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,2908,205423,99.46,0.9946,521.9,70.64,0.7064
1/10/2012,12-Oct,Hypermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,18926,1150288,97.63,0.9763,2922.43,60.78,0.6078
1/10/2012,12-Oct,Hypermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,606,49724,63.81,0.6381,126.33,82.05,0.8205
1/10/2012,12-Oct,Supermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,948,54614,21.76,0.2176,138.75,57.61,0.5761
1/10/2012,12-Oct,Supermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,989,40000,4.98,0.0498,101.62,40.44,0.4044
1/10/2012,12-Oct,Supermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,40907,2794206,54.8,0.548,7098.97,68.31,0.6831
1/10/2012,12-Oct,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,395,37724,9.16,0.0916,95.84,95.5,0.955
1/10/2012,12-Oct,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,1945,186591,39.24,0.3924,474.05,95.93,0.9593
1/10/2012,12-Oct,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,7615,563853,47.51,0.4751,1432.52,74.05,0.7405
1/10/2012,12-Oct,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,16414,1020231,49.14,0.4914,2592,62.16,0.6216
1/10/2012,12-Oct,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,386,64538,14.04,0.1404,163.97,167.2,1.672
1/10/2012,12-Oct,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1162,177777,30.42,0.3042,451.66,152.99,1.5299
1/10/2012,12-Oct,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,317,25740,14.14,0.1414,65.39,81.2,0.812
1/10/2012,12-Oct,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,488,26981,7.35,0.0735,68.55,55.29,0.5529
1/10/2012,12-Oct,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,267,27133,13.44,0.1344,68.93,101.62,1.0162
1/10/2012,12-Oct,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1151,105679,34.45,0.3445,268.49,91.81,0.9181
1/10/2012,12-Oct,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,658,42813,18.35,0.1835,108.77,65.07,0.6507
1/10/2012,12-Oct,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2414,142205,29.23,0.2923,361.29,58.91,0.5891
1/10/2012,12-Oct,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,640,105490,20.41,0.2041,268.01,164.83,1.6483
1/10/2012,12-Oct,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,311,32428,8.52,0.0852,82.39,104.27,1.0427
1/10/2012,12-Oct,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,1592,144970,29.34,0.2934,368.31,91.06,0.9106
1/10/2012,12-Oct,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,279,24463,9.79,0.0979,62.15,87.68,0.8768
1/10/2012,12-Oct,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,1712,164260,27.07,0.2707,417.32,95.95,0.9595
1/10/2012,12-Oct,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,9185,723067,54.12,0.5412,1837.03,78.72,0.7872
1/10/2012,12-Oct,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,12788,841558,46.64,0.4664,2138.06,65.81,0.6581
1/10/2012,12-Oct,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,905,65097,25.28,0.2528,165.38,71.93,0.7193
1/10/2012,12-Oct,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,978,88945,24.98,0.2498,225.97,90.95,0.9095
1/10/2012,12-Oct,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,321,26780,10.59,0.1059,68.04,83.43,0.8343
1/10/2012,12-Oct,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1057,128867,18.45,0.1845,327.4,121.92,1.2192
1/10/2012,12-Oct,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,83,10652,2.39,0.0239,27.06,128.34,1.2834
1/10/2012,12-Oct,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1660,207920,22.86,0.2286,528.24,125.25,1.2525
1/10/2012,12-Oct,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,7405,774299,46.55,0.4655,1967.19,104.56,1.0456
1/10/2012,12-Oct,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,2809,292673,29.4,0.294,743.57,104.19,1.0419
1/10/2012,12-Oct,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,113,14612,2.96,0.0296,37.12,129.31,1.2931
1/10/2012,12-Oct,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,1105,71039,22.72,0.2272,180.48,64.29,0.6429
1/10/2012,12-Oct,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,8041,502828,37.49,0.3749,1277.49,62.53,0.6253
1/10/2012,12-Oct,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,3362,257918,41.35,0.4135,655.27,76.72,0.7672
1/10/2012,12-Oct,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,20936,1263268,38.25,0.3825,3209.46,60.34,0.6034
1/10/2012,12-Oct,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,131,10654,4.72,0.0472,27.07,81.33,0.8133
1/11/2012,12-Nov,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,1472,83731,97.55,0.9755,212.72,56.88,0.5688
1/11/2012,12-Nov,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,862,38056,15.14,0.1514,96.68,44.15,0.4415
1/11/2012,12-Nov,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,290,25589,30.4,0.304,65.01,88.24,0.8824
1/11/2012,12-Nov,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,372,32535,40.68,0.4068,82.66,87.46,0.8746
1/11/2012,12-Nov,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2711,235254,99.21,0.9921,597.69,86.78,0.8678
1/11/2012,12-Nov,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,848,62332,41.3,0.413,158.36,73.5,0.735
1/11/2012,12-Nov,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,40873,2418877,99.93,0.9993,6145.41,59.18,0.5918
1/11/2012,12-Nov,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,1551,232223,96.3,0.963,589.99,149.72,1.4972
1/11/2012,12-Nov,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1033,153014,98.5,0.985,388.75,148.13,1.4813
1/11/2012,12-Nov,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,559,42928,93.26,0.9326,109.06,76.79,0.7679
1/11/2012,12-Nov,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,594,32231,45.3,0.453,81.89,54.26,0.5426
1/11/2012,12-Nov,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,586,57446,93.75,0.9375,145.95,98.03,0.9803
1/11/2012,12-Nov,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1051,92767,96.78,0.9678,235.69,88.27,0.8827
1/11/2012,12-Nov,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,919,54961,69.17,0.6917,139.63,59.81,0.5981
1/11/2012,12-Nov,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2971,171052,99.31,0.9931,434.57,57.57,0.5757
1/11/2012,12-Nov,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,271,41447,58.22,0.5822,105.3,152.94,1.5294
1/11/2012,12-Nov,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,179,18361,17.64,0.1764,46.65,102.58,1.0258
1/11/2012,12-Nov,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,2807,212617,98.59,0.9859,540.17,75.75,0.7575
1/11/2012,12-Nov,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,480,40782,71.81,0.7181,103.61,84.96,0.8496
1/11/2012,12-Nov,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,1907,177506,98.54,0.9854,450.97,93.08,0.9308
1/11/2012,12-Nov,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,7937,581636,99.51,0.9951,1477.71,73.28,0.7328
1/11/2012,12-Nov,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,17656,1133395,99.95,0.9995,2879.51,64.19,0.6419
1/11/2012,12-Nov,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,2422,148244,97.92,0.9792,376.63,61.21,0.6121
1/11/2012,12-Nov,Hypermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,974,82871,71.76,0.7176,210.54,85.08,0.8508
1/11/2012,12-Nov,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,2200,164077,95.32,0.9532,416.86,74.58,0.7458
1/11/2012,12-Nov,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1170,138657,97.41,0.9741,352.27,118.51,1.1851
1/11/2012,12-Nov,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,553,63036,68.97,0.6897,160.15,113.99,1.1399
1/11/2012,12-Nov,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,2502,296362,97.11,0.9711,752.94,118.45,1.1845
1/11/2012,12-Nov,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,6580,669911,99.91,0.9991,1701.98,101.81,1.0181
1/11/2012,12-Nov,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,7477,673041,96.57,0.9657,1709.93,90.01,0.9001
1/11/2012,12-Nov,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,592,60811,42.48,0.4248,154.49,102.72,1.0272
1/11/2012,12-Nov,Hypermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,380,23854,38.02,0.3802,60.6,62.77,0.6277
1/11/2012,12-Nov,Hypermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,991,75514,63.51,0.6351,191.85,76.2,0.762
1/11/2012,12-Nov,Hypermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,2306,167769,98.74,0.9874,426.23,72.75,0.7275
1/11/2012,12-Nov,Hypermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,9765,608354,98.36,0.9836,1545.59,62.3,0.623
1/11/2012,12-Nov,Hypermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,758,59431,77.94,0.7794,150.99,78.41,0.7841
1/11/2012,12-Nov,Supermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,785,46509,18.8,0.188,118.16,59.25,0.5925
1/11/2012,12-Nov,Supermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,806,35553,4.11,0.0411,90.32,44.11,0.4411
1/11/2012,12-Nov,Supermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,35326,2467567,54.93,0.5493,6269.11,69.85,0.6985
1/11/2012,12-Nov,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,322,30652,8.56,0.0856,77.87,95.19,0.9519
1/11/2012,12-Nov,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,3654,320131,36.95,0.3695,813.32,87.61,0.8761
1/11/2012,12-Nov,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,4229,315467,23.52,0.2352,801.47,74.6,0.746
1/11/2012,12-Nov,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,29564,1782512,41.49,0.4149,4528.66,60.29,0.6029
1/11/2012,12-Nov,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,263,45503,12.25,0.1225,115.6,173.02,1.7302
1/11/2012,12-Nov,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1114,170063,26.6,0.266,432.06,152.66,1.5266
1/11/2012,12-Nov,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,311,25145,13.16,0.1316,63.88,80.85,0.8085
1/11/2012,12-Nov,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,520,28153,5.26,0.0526,71.53,54.14,0.5414
1/11/2012,12-Nov,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,312,31219,13.04,0.1304,79.31,100.06,1.0006
1/11/2012,12-Nov,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1100,102080,29.2,0.292,259.34,92.8,0.928
1/11/2012,12-Nov,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,1271,79742,16.38,0.1638,202.59,62.74,0.6274
1/11/2012,12-Nov,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2938,172176,32.87,0.3287,437.43,58.6,0.586
1/11/2012,12-Nov,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,677,111808,18.87,0.1887,284.06,165.15,1.6515
1/11/2012,12-Nov,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,239,24820,6.25,0.0625,63.06,103.85,1.0385
1/11/2012,12-Nov,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,2465,208432,27.19,0.2719,529.54,84.56,0.8456
1/11/2012,12-Nov,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,142,13093,7.01,0.0701,33.26,92.2,0.922
1/11/2012,12-Nov,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,1594,151915,22.69,0.2269,385.96,95.3,0.953
1/11/2012,12-Nov,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,10407,799045,45.45,0.4545,2030.06,76.78,0.7678
1/11/2012,12-Nov,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,12685,846908,40.17,0.4017,2151.66,66.76,0.6676
1/11/2012,12-Nov,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,973,68313,22.24,0.2224,173.56,70.21,0.7021
1/11/2012,12-Nov,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,934,86964,19.77,0.1977,220.94,93.11,0.9311
1/11/2012,12-Nov,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,301,25008,8.86,0.0886,63.53,83.08,0.8308
1/11/2012,12-Nov,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1240,152524,15.84,0.1584,387.5,123,1.23
1/11/2012,12-Nov,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,137,16939,4.31,0.0431,43.03,123.64,1.2364
1/11/2012,12-Nov,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1598,201884,22.17,0.2217,512.9,126.34,1.2634
1/11/2012,12-Nov,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,7986,839099,40.72,0.4072,2131.82,105.07,1.0507
1/11/2012,12-Nov,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,3238,330812,25.26,0.2526,840.46,102.17,1.0217
1/11/2012,12-Nov,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,199,25577,2.59,0.0259,64.98,128.53,1.2853
1/11/2012,12-Nov,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,885,55413,19.04,0.1904,140.78,62.61,0.6261
1/11/2012,12-Nov,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,21828,1328984,35.54,0.3554,3376.42,60.88,0.6088
1/11/2012,12-Nov,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,3135,248366,34.07,0.3407,631,79.22,0.7922
1/11/2012,12-Nov,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,7093,442459,32.13,0.3213,1124.11,62.38,0.6238
1/11/2012,12-Nov,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,172,14272,5.85,0.0585,36.26,82.98,0.8298
1/12/2012,12-Dec,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,1553,88223,98.19,0.9819,224.14,56.81,0.5681
1/12/2012,12-Dec,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,928,40885,17.48,0.1748,103.87,44.06,0.4406
1/12/2012,12-Dec,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,470,41348,33.84,0.3384,105.05,87.97,0.8797
1/12/2012,12-Dec,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,721,63070,48.42,0.4842,160.24,87.48,0.8748
1/12/2012,12-Dec,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,7315,620587,99.44,0.9944,1576.66,84.84,0.8484
1/12/2012,12-Dec,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,1766,129609,50.03,0.5003,329.29,73.39,0.7339
1/12/2012,12-Dec,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,40370,2379032,99.94,0.9994,6044.18,58.93,0.5893
1/12/2012,12-Dec,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,2388,355954,98.21,0.9821,904.34,149.06,1.4906
1/12/2012,12-Dec,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1663,245351,98.66,0.9866,623.34,147.54,1.4754
1/12/2012,12-Dec,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,589,45364,92.22,0.9222,115.25,77.02,0.7702
1/12/2012,12-Dec,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,721,38965,45.96,0.4596,98.99,54.04,0.5404
1/12/2012,12-Dec,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,1177,114062,97.46,0.9746,289.79,96.91,0.9691
1/12/2012,12-Dec,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1384,123644,98.4,0.984,314.13,89.34,0.8934
1/12/2012,12-Dec,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,796,48595,42.62,0.4262,123.46,61.05,0.6105
1/12/2012,12-Dec,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,3245,187067,99.71,0.9971,475.26,57.65,0.5765
1/12/2012,12-Dec,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,614,90866,66.91,0.6691,230.86,147.99,1.4799
1/12/2012,12-Dec,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,305,31113,20.6,0.206,79.04,102.01,1.0201
1/12/2012,12-Dec,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,4679,344647,97.49,0.9749,875.61,73.66,0.7366
1/12/2012,12-Dec,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,1894,155006,81.5,0.815,393.81,81.84,0.8184
1/12/2012,12-Dec,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,4281,368994,99.39,0.9939,937.47,86.19,0.8619
1/12/2012,12-Dec,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,10676,768425,99.98,0.9998,1952.26,71.98,0.7198
1/12/2012,12-Dec,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,69711,4120384,99.64,0.9964,10468.26,59.11,0.5911
1/12/2012,12-Dec,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,2547,158784,99.21,0.9921,403.41,62.34,0.6234
1/12/2012,12-Dec,Hypermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,1537,128728,70.09,0.7009,327.05,83.75,0.8375
1/12/2012,12-Dec,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,2521,191567,95.73,0.9573,486.7,75.99,0.7599
1/12/2012,12-Dec,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1839,218055,97.78,0.9778,553.99,118.57,1.1857
1/12/2012,12-Dec,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,1241,141427,82.09,0.8209,359.31,113.96,1.1396
1/12/2012,12-Dec,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,6796,786737,99.43,0.9943,1998.79,115.76,1.1576
1/12/2012,12-Dec,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,8007,823151,99.93,0.9993,2091.3,102.8,1.028
1/12/2012,12-Dec,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,17705,1542020,98.23,0.9823,3917.66,87.1,0.871
1/12/2012,12-Dec,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,974,103201,50.46,0.5046,262.19,105.96,1.0596
